Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
2018-03-27,,,,774.8082594895,774.8082594895,,-0.0158693338,-0.0158693338,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-03-28,,,,752.3552676293,752.3552676293,,-0.028978772,-0.028978772,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-03-29,,,,752.3552676293,752.3552676293,,0,0,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-02,,,,771.3678421543,771.3678421543,,0.0252707402,0.0252707402,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-03,,,,758.5117275689,758.5117275689,,-0.0166666458,-0.0166666458,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-04,,,,760.5035335896,760.5035335896,,0.0026259397,0.0026259397,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-05,,,,752.3552676293,752.3552676293,,-0.0107143039,-0.0107143039,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-06,,,,760.5035335896,760.5035335896,,0.0108303435,0.0108303435,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-09,,,,763.7628399737,763.7628399737,,0.0042857216,0.0042857216,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-10,,,,770.6436055706,770.6436055706,,0.0090090343,0.0090090343,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-11,,,,779.6972190657,779.6972190657,,0.0117481199,0.0117481199,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-12,,,,760.6845754671,760.6845754671,,-0.0243846498,-0.0243846498,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-13,,,,771.5489531054,771.5489531054,,0.0142823688,0.0142823688,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-16,,,,775.7136070243,775.7136070243,,0.0053977831,0.0053977831,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-17,,,,775.1704123182,775.1704123182,,-0.0007002516,-0.0007002516,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-18,,,,775.8946489019,775.8946489019,,0.0009342934,0.0009342934,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-19,,,,772.0921478116,772.0921478116,,-0.0049007956,-0.0049007956,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-20,,,,761.9521449041,761.9521449041,,-0.0131331512,-0.0131331512,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-23,,,,748.7338084165,748.7338084165,,-0.0173479878,-0.0173479878,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-24,,,,756.3388796707,756.3388796707,,0.010157243,0.010157243,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-25,,,,746.0177658121,746.0177658121,,-0.0136461501,-0.0136461501,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-26,,,,740.7666534073,740.7666534073,,-0.007038857,-0.007038857,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-27,,,,747.1041552245,747.1041552245,,0.0085553282,0.0085553282,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
2018-04-30,,,,737.3263051457,737.3263051457,,-0.0130876666,-0.0130876666,Yahoo Finance chart API (UGL adjusted-close total return),observed_ugl_etf_adjusted_total_return,Observed UGL ETF adjusted-close daily total return. Close == Adj Close (normalized 2x NAV level).
