Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
1970-01-02,,,,100,100,,,,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-05,,,,101.4998538838,101.4998538838,,0.0149985388,0.0149985388,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-06,,,,99.2869948557,99.2869948557,,-0.0218015982,-0.0218015982,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-07,,,,98.6416361891,98.6416361891,,-0.0064999315,-0.0064999315,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-08,,,,98.7698222724,98.7698222724,,0.0012995129,0.0012995129,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-09,,,,97.8612015454,97.8612015454,,-0.0091993759,-0.0091993759,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-12,,,,95.6022589151,95.6022589151,,-0.0230831279,-0.0230831279,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-13,,,,95.8990573638,95.8990573638,,0.0031045129,0.0031045129,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-14,,,,95.4197284778,95.4197284778,,-0.0049982648,-0.0049982648,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-15,,,,95.4009691327,95.4009691327,,-0.0001965982,-0.0001965982,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-16,,,,93.0928022183,93.0928022183,,-0.024194376,-0.024194376,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-19,,,,89.1567025151,89.1567025151,,-0.0422814612,-0.0422814612,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-20,,,,89.513731683,89.513731683,,0.0040045129,0.0040045129,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-21,,,,89.5767455356,89.5767455356,,0.0007039574,0.0007039574,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-22,,,,89.639604688,89.639604688,,0.0007017352,0.0007017352,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-23,,,,86.9058020831,86.9058020831,,-0.0304977093,-0.0304977093,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-26,,,,84.0121464155,84.0121464155,,-0.0332964612,-0.0332964612,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-27,,,,82.3318625687,82.3318625687,,-0.0200004871,-0.0200004871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-28,,,,79.8454002191,79.8454002191,,-0.0302004871,-0.0302004871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-29,,,,76.8112361218,76.8112361218,,-0.0380004871,-0.0380004871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-01-30,,,,74.8604066764,74.8604066764,,-0.0253977093,-0.0253977093,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-02,,,,77.0186475857,77.0186475857,,0.0288302055,0.0288302055,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-03,,,,80.0309377452,80.0309377452,,0.0391111796,0.0391111796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-04,,,,78.527428677,78.527428677,,-0.0187865982,-0.0187865982,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-05,,,,77.7593485507,77.7593485507,,-0.0097810426,-0.0097810426,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-06,,,,79.1222160586,79.1222160586,,0.0175267352,0.0175267352,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-09,,,,81.0765510507,81.0765510507,,0.0247002054,0.0247002054,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-10,,,,78.6794833286,78.6794833286,,-0.0295654871,-0.0295654871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-11,,,,80.9089592994,80.9089592994,,0.0283361796,0.0283361796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-12,,,,80.3131602547,80.3131602547,,-0.0073638204,-0.0073638204,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-13,,,,79.8676508091,79.8676508091,,-0.0055471537,-0.0055471537,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-16,,,,79.6662676285,79.6662676285,,-0.0025214612,-0.0025214612,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-17,,,,79.249043138,79.249043138,,-0.0052371537,-0.0052371537,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-18,,,,82.2337876669,82.2337876669,,0.0376628463,0.0376628463,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-19,,,,83.0612022598,83.0612022598,,0.0100617352,0.0100617352,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-20,,,,84.1709979004,84.1709979004,,0.0133611796,0.0133611796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-24,,,,84.0470090219,84.0470090219,,-0.0014730594,-0.0014730594,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-25,,,,87.9683213707,87.9683213707,,0.0466561796,0.0466561796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-26,,,,86.5042413,86.5042413,,-0.0166432648,-0.0166432648,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-02-27,,,,88.2566789804,88.2566789804,,0.0202584018,0.0202584018,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-02,,,,88.5366178839,88.5366178839,,0.0031718722,0.0031718722,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-03,,,,90.3033229705,90.3033229705,,0.0199545129,0.0199545129,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-04,,,,89.6399509123,89.6399509123,,-0.0073460426,-0.0073460426,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-05,,,,89.385080791,89.385080791,,-0.0028432648,-0.0028432648,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-06,,,,87.5489683792,87.5489683792,,-0.0205415982,-0.0205415982,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-09,,,,84.7275749458,84.7275749458,,-0.0322264612,-0.0322264612,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-10,,,,85.2754386626,85.2754386626,,0.0064661796,0.0064661796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-11,,,,84.9569881162,84.9569881162,,-0.0037343759,-0.0037343759,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-12,,,,83.9004593913,83.9004593913,,-0.0124360426,-0.0124360426,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-13,,,,82.454254275,82.454254275,,-0.0172371537,-0.0172371537,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-16,,,,79.6491774848,79.6491774848,,-0.0340197945,-0.0340197945,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-17,,,,80.6416559415,80.6416559415,,0.0124606241,0.0124606241,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-18,,,,81.3080751494,81.3080751494,,0.0082639574,0.0082639574,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-19,,,,80.7852246237,80.7852246237,,-0.0064304871,-0.0064304871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-20,,,,79.8300795179,79.8300795179,,-0.0118232648,-0.0118232648,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-23,,,,79.5899404308,79.5899404308,,-0.0030081279,-0.0030081279,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-24,,,,82.3279282666,82.3279282666,,0.0344011796,0.0344011796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-25,,,,87.4814335259,87.4814335259,,0.0625972907,0.0625972907,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-26,,,,87.6556247709,87.6556247709,,0.0019911796,0.0019911796,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-30,,,,86.774807149,86.774807149,,-0.010048615,-0.010048615,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-03-31,,,,86.7127208966,86.7127208966,,-0.0007154871,-0.0007154871,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-04-01,,,,87.9775763906,87.9775763906,,0.0145867352,0.0145867352,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-04-02,,,,86.8854385589,86.8854385589,,-0.0124138204,-0.0124138204,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
1970-04-03,,,,85.6504162699,85.6504162699,,-0.014214376,-0.014214376,Derived 3x daily-reset model (USLCAP total return; ^IRX+spread financing; ProShares-style fee),model_3x_daily_reset_synthetic_from_uslcap_total_return_minus_financing_and_fee,"Synthetic 3x daily-reset S&P 500 total-return NAV: lev_ret = 3*USLCAP_total_return - 2*(^IRX/100)*days/360 - 0.0091*days/365. Close == Adj Close. Model-derived, not observed UPRO history."
