Date,Open,High,Low,Close,Adj Close,Volume,Price Return,Total Return,Source,Quality Flag,Source Notes
2005-11-14,,,,467.5,405.1387715211,,0.0016068559,-0.0038461604,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-15,,,,468.25,405.4863888988,,0.0016042781,0.0008580205,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-16,,,,475.75,415.2194434197,,0.0160170849,0.0240034062,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-17,,,,486.15,421.3026149268,,0.0218602207,0.0146504977,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-18,,,,485.85,421.1288062379,,-0.0006170935,-0.0004125507,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-21,,,,488.95,425.7346536157,,0.0063805701,0.0109369089,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-22,,,,492.6,428.6024141051,,0.007464976,0.0067360279,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-23,,,,487.6,427.1250899759,,-0.0101502233,-0.0034468404,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-25,,,,495.9,429.4714243987,,0.0170221493,0.0054933191,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-28,,,,496,432.2523302696,,0.0002016536,0.0064751825,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-29,,,,496,432.7737231855,,0,0.0012062235,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-11-30,,,,495.65,426.6905516785,,-0.0007056452,-0.0140562404,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-01,,,,499.75,435.9891010526,,0.0082719661,0.0217922552,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-02,,,,502.5,437.2926496436,,0.0055027514,0.0029898651,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-05,,,,505.65,441.2901500351,,0.0062686567,0.0091414763,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-06,,,,504.25,442.2460812485,,-0.0027687135,0.0021662192,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-07,,,,515.4,445.9828851821,,0.0221120476,0.0084496033,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-08,,,,515.7,451.0232377067,,0.0005820722,0.0113016725,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-09,,,,525.5,455.3683554759,,0.0190032965,0.0096339111,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-12,,,,536.5,456.758791836,,0.0209324453,0.0030534321,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-13,,,,522.5,448.850678822,,-0.0260950606,-0.0173135431,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-14,,,,509.5,437.5533461015,,-0.0248803828,-0.0251694678,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-15,,,,506.25,436.5974480388,,-0.0063788027,-0.0021846435,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-16,,,,507,435.2938994478,,0.0014814815,-0.0029856991,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-19,,,,508.75,436.42363935,,0.0034516765,0.0025953497,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-20,,,,502.5,426.1691587625,,-0.0122850123,-0.0234966204,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-21,,,,489,429.0369192519,,-0.0268656716,0.0067291601,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-22,,,,500,435.7284045946,,0.0224948875,0.0155965257,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-23,,,,499.8005538691,435.5545959058,,-0.0003988923,-0.0003988923,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2005-12-27,,,,504.9860391512,440.0735223638,,0.0103751091,0.0103751091,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2005-12-28,,,,518,447.2864337731,,0.0257709319,0.0163902417,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-29,,,,513,447.2864337731,,-0.0096525097,0,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2005-12-30,,,,514.096372873,448.2423649864,,0.0021371791,0.0021371791,GLD-stepped spot (no LBMA fix) + Yahoo GLD adjusted close,observed_gld_us_open_lbma_holiday_close_gld_step,NYSE open but LBMA closed (UK bank holiday): no LBMA fix. Adj Close tracks observed GLD; Close is stepped by GLD's move from the prior row (telescopes back to the next LBMA fix).
2006-01-03,,,,530,461.6253025212,,0.0309351086,0.0298564763,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-04,,,,529.5,463.1895475701,,-0.0009433962,0.00338856,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-05,,,,524.75,454.8469294094,,-0.0089707271,-0.0180112401,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-06,,,,535.25,466.8394637346,,0.0200095283,0.0263660883,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-09,,,,541.5,474.48684714,,0.0116767865,0.0163811845,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-10,,,,543.5,469.7941451437,,0.0036934441,-0.0098900571,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-11,,,,544.4,473.8785333044,,0.0016559338,0.0086939955,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-12,,,,542.5,473.0095230108,,-0.0034900808,-0.001833825,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-13,,,,548.25,481.7866463184,,0.0105990783,0.0185559125,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-17,,,,553.25,480.2224012694,,0.009119927,-0.0032467588,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-18,,,,545,469.8810329128,,-0.0149118843,-0.0215345397,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-19,,,,554.75,483.0901949094,,0.0178899083,0.0281117157,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-20,,,,567.25,479.7010083535,,0.0225326724,-0.0070156393,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-23,,,,554.5,484.6544399584,,-0.0224768621,0.0103260813,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-24,,,,557.25,484.3068225807,,0.0049594229,-0.0007172479,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-25,,,,561.75,487.8698178254,,0.0080753701,0.0073568967,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-26,,,,556.5,485.6103711717,,-0.0093457944,-0.0046312491,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-27,,,,561.75,483.4378122871,,0.0094339623,-0.0044738725,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-30,,,,565,492.5625529723,,0.0057854918,0.0188746938,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-01-31,,,,568.75,492.7363616612,,0.0066371681,0.0003528662,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-01,,,,568.25,492.7363616612,,-0.0008791209,0,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-02,,,,572.15,495.1696170038,,0.0068631764,0.00493825,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-03,,,,569,490.9983079234,,-0.0055055492,-0.0084240005,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-06,,,,569.75,492.91017035,,0.0013181019,0.0038938269,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-07,,,,558.7,474.48684714,,-0.0193944713,-0.0373766344,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-08,,,,548.75,476.4856304864,,-0.0178091999,0.0042125158,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-09,,,,560.25,488.2174352031,,0.0209567198,0.0246215289,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-10,,,,557,476.1380131087,,-0.0058009817,-0.02474189,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-13,,,,549.3,466.8394637346,,-0.0138240575,-0.0195291053,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-14,,,,539.7,473.5309490773,,-0.0174767886,0.0143335897,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-15,,,,540.5,467.1870479617,,0.001482305,-0.0133970148,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-16,,,,538.75,473.7916455353,,-0.0032377428,0.0141369449,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-17,,,,551.7,477.615337238,,0.024037123,0.0080704076,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-21,,,,554,479.0057735981,,0.0041689324,0.0029112054,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-22,,,,553,480.9176360248,,-0.0018050542,0.003991314,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-23,,,,551.2,474.8344645177,,-0.0032549729,-0.0126490922,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-24,,,,554.15,483.5247000562,,0.0053519594,0.0183016107,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-27,,,,553.25,479.8748170423,,-0.001624109,-0.0075484934,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-02-28,,,,556,487.2615039898,,0.0049706281,0.0153929456,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-03-01,,,,564.25,487.5222004477,,0.0148381295,0.0005350237,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-03-02,,,,563.75,493.0839790389,,-0.000886132,0.0114082571,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
2006-03-03,,,,565,489.0864454967,,0.0022172949,-0.0081072063,LBMA Gold Price PM spot (price) + Yahoo GLD adjusted close (total return),observed_gld_etf_adjusted_total_return,Close = LBMA Gold Price PM USD/oz (pure spot). Adj Close tracks observed SPDR Gold Shares (GLD) adjusted-close total return. On GLD's (NYSE) trading calendar so it aligns with GLD day-for-day in return-based backtests.
